Slope_Pct,Aspect,Tri_Index,p.xy
17.06523431,192.4074185,964,"321610.223525,2902948.82495"
14.39521525,222.1844433,577,"321710.223525,2902848.82495"
29.93697083,341.1615664,653,"321610.223525,2902648.82495"
13.49897115,32.90524292,644,"321710.223525,2902548.82495"
19.43650632,157.8336542,656,"321710.223525,2902348.82495"
19.24115959,284.0362435,195,"321910.223525,2902048.82495"
12.56538455,291.8014095,113,"321710.223525,2901948.82495"
30.64129385,337.6198649,118,"321610.223525,2901748.82495"
11.82276523,49.57392126,225,"321710.223525,2901648.82495"
10.38160767,42.3974378,114,"321910.223525,2901648.82495"
11.70469991,199.9831065,230,"321910.223525,2900848.82495"
13.60147051,216.0273734,696,"321710.223525,2900848.82495"
12.36931688,255.9637565,409,"322010.223525,2900748.82495"
12.00462874,268.4088597,411,"322010.223525,2900548.82495"
9.620579793,345.9637565,403,"321910.223525,2900448.82495"
9.386751894,6.115503566,701,"321710.223525,2900548.82495"
11.57103664,348.366366,407,"322010.223525,2900248.82495"
9.666666667,313.602819,1099,"321910.223525,2900148.82495"
20.50745122,45.65854318,167,"313310.223525,2893248.82495"
24.26016396,12.69958449,79,"313210.223525,2893348.82495"
27.3840992,31.56181184,278,"312710.223525,2893848.82495"
24.36071519,16.69924423,142,"312910.223525,2893948.82495"
15.35505708,152.8786966,495,"312910.223525,2894148.82495"
21.68973131,87.35745471,280,"313010.223525,2894248.82495"
5.426273532,79.38034472,283,"313210.223525,2894148.82495"
7.78174502,43.26429541,498,"313210.223525,2893948.82495"
9.219544457,12.52880771,496,"313310.223525,2893848.82495"
3.605551275,146.3099325,500,"313310.223525,2893648.82495"
13.70320319,48.94518623,499,"313510.223525,2893848.82495"
16.34693311,39.20720351,277,"313610.223525,2893648.82495"
1.699673171,78.69006753,1845,"313610.223525,2893948.82495"
2.867441756,144.4623222,502,"313610.223525,2894148.82495"
3.543381938,131.1859252,1846,"313810.223525,2894148.82495"
11.62850903,207.2995722,1257,"313910.223525,2894248.82495"
11.92569588,333.4349488,1256,"313910.223525,2894448.82495"
10.68747969,3.576334375,1258,"314110.223525,2894548.82495"
11.6714276,91.63657704,800,"314210.223525,2894448.82495"
2.687419249,262.8749837,1260,"314410.223525,2894548.82495"
4.268749492,218.6598083,474,"314410.223525,2894748.82495"
3.34995854,174.2894069,1231,"314210.223525,2894848.82495"
10.33870828,178.1523897,1230,"314110.223525,2895048.82495"
8.894442709,102.9946168,2303,"314210.223525,2895148.82495"
10.35481638,56.82148834,1797,"314210.223525,2895348.82495"
12.77584526,7.49585764,802,"314110.223525,2895448.82495"
13.0979218,14.74356284,777,"313910.223525,2895448.82495"
3.333333333,90,447,"313910.223525,2895648.82495"
1.666666667,270,1209,"314110.223525,2895748.82495"
2.603416559,219.8055711,1778,"314110.223525,2895948.82495"
2.828427125,135,778,"313910.223525,2895948.82495"
5.185449729,135,763,"313810.223525,2896048.82495"
8.498365856,115.5599652,2276,"313610.223525,2896048.82495"
8.013876853,106.9275131,282,"313610.223525,2896248.82495"
3.887301263,30.96375653,1768,"313510.223525,2896348.82495"
5.206833117,50.19442891,1765,"313310.223525,2896348.82495"
4.807401701,123.6900675,1182,"313310.223525,2896548.82495"
6.565905201,113.962489,1766,"313510.223525,2896648.82495"
15.84648577,157.7509763,735,"313510.223525,2896848.82495"
17.65093639,100.8855271,1172,"313610.223525,2896948.82495"
7.453559925,243.4349488,2249,"313810.223525,2896948.82495"
12.57864151,212.0053832,1199,"313810.223525,2897148.82495"
7.803133274,199.9831065,1767,"313910.223525,2896848.82495"
4.268749492,218.6598083,2532,"313910.223525,2896648.82495"
2.40370085,56.30993247,2268,"313810.223525,2896548.82495"
4.472135955,153.4349488,1777,"313910.223525,2896348.82495"
4.216370214,161.5650512,2267,"314110.223525,2896348.82495"
1.943650632,239.0362435,2278,"314210.223525,2896248.82495"
2.848001248,110.5560452,1770,"314410.223525,2896248.82495"
3.333333333,126.8698976,2277,"314410.223525,2896048.82495"
2.867441756,125.5376778,2557,"314510.223525,2895948.82495"
1.795054936,201.8014095,1798,"314710.223525,2895948.82495"
3.144660377,212.0053832,1232,"314810.223525,2896048.82495"
1.795054936,291.8014095,2279,"314710.223525,2896248.82495"
3.48010217,253.3007558,2620,"314810.223525,2896348.82495"
6.009252126,213.6900675,1694,"314810.223525,2896548.82495"
8.673074554,177.7974018,1779,"314710.223525,2896648.82495"
10.00555401,209.9816394,2535,"314510.223525,2896648.82495"
8.875684637,214.286877,2534,"314410.223525,2896848.82495"
4.772607021,65.22485943,2610,"314510.223525,2896948.82495"
9.067647006,143.9726266,1200,"314210.223525,2896848.82495"
5.374838499,82.87498365,2533,"314210.223525,2896648.82495"
4.384315479,81.25383774,2252,"314410.223525,2896548.82495"
1.201850425,213.6900675,2551,"315010.223525,2896248.82495"
1.666666667,53.13010235,2621,"315110.223525,2896348.82495"
4.533823503,17.10272897,2537,"315110.223525,2896548.82495"
6.12825877,45,2622,"315310.223525,2896548.82495"
2.357022604,225,2543,"315410.223525,2896648.82495"
4.027681991,245.5560452,2625,"315610.223525,2896648.82495"
5.676462122,176.6335393,2617,"315710.223525,2896548.82495"
3.681787006,5.194428908,1771,"315710.223525,2896348.82495"
3.726779963,10.30484647,2544,"315910.223525,2896348.82495"
9.357112565,175.9143832,2261,"316010.223525,2896548.82495"
6.12825877,22.38013505,1781,"315610.223525,2896248.82495"
5.676462122,356.6335393,2541,"315410.223525,2896248.82495"
3.681787006,185.1944289,2559,"315310.223525,2896048.82495"
8.055363982,155.5560452,2561,"315410.223525,2895948.82495"
8.517954893,210.5792269,2552,"315610.223525,2895948.82495"
7.401201104,215.837653,2562,"315710.223525,2895748.82495"
1.374368542,104.0362435,2300,"315610.223525,2895648.82495"
5.676462122,93.36646066,2563,"315410.223525,2895648.82495"
6.749485577,57.09475708,2308,"315410.223525,2895448.82495"
4.921607687,208.3007558,1824,"315310.223525,2895348.82495"
4.772607021,204.7751406,2566,"315110.223525,2895348.82495"
6.333333333,270,2305,"315010.223525,2895448.82495"
7.866949147,233.6156482,749,"315010.223525,2895648.82495"
2.02758751,9.462322208,2560,"315110.223525,2895748.82495"
7.340905182,129.4724598,2287,"314810.223525,2895648.82495"
7.133644853,127.4053566,2298,"314710.223525,2895448.82495"
5.088112507,211.6075022,1244,"314510.223525,2895448.82495"
4.268749492,218.6598083,2297,"314410.223525,2895648.82495"
1.333333333,90,1812,"314810.223525,2895348.82495"
3.590109871,21.80140949,2314,"314710.223525,2895148.82495"
5.011098793,93.81407483,2306,"314810.223525,2895048.82495"
7.810249676,39.80557109,2316,"314810.223525,2894848.82495"
1.374368542,14.03624347,1800,"314710.223525,2894748.82495"
6.342099197,176.9872125,808,"314810.223525,2894548.82495"
6.036923425,173.6598083,1262,"314710.223525,2894448.82495"
1.795054936,21.80140949,1243,"314710.223525,2894248.82495"
3.431876714,60.9453959,1261,"314510.223525,2894248.82495"
1.699673171,78.69006753,1268,"314410.223525,2894148.82495"
2.134374746,51.34019175,1259,"314410.223525,2893948.82495"
1.666666667,36.86989765,1267,"314210.223525,2893948.82495"
6.368324392,42.8789036,799,"314110.223525,2893848.82495"
4.955356249,340.3461759,1266,"313910.223525,2893848.82495"
5.906681716,343.6104597,166,"313910.223525,2893648.82495"
7.133644853,37.40535663,809,"314110.223525,2893648.82495"
6.708203933,333.4349488,165,"314510.223525,2893848.82495"
6.009252126,3.17983012,290,"314710.223525,2893948.82495"
13.71536041,334.0577045,806,"314810.223525,2893848.82495"
12.49444321,350.7889735,811,"315010.223525,2893948.82495"
7.923242883,67.75097634,491,"315110.223525,2893848.82495"
5.547772326,57.26477373,814,"315310.223525,2893848.82495"
4.176654695,61.38954033,1847,"315410.223525,2893948.82495"
3.726779963,100.3048465,1248,"315410.223525,2894148.82495"
13.68291717,267.2072976,1848,"315610.223525,2894248.82495"
14.00396769,268.6360725,1841,"315710.223525,2894148.82495"
31.34928672,1.827968244,1820,"317510.223525,2895148.82495"
11.70944538,4.899092454,1218,"317510.223525,2895348.82495"
9.545214042,24.77514057,1804,"317410.223525,2895448.82495"
22.10329287,66.91486633,1224,"317210.223525,2895448.82495"
20.55345335,98.39292519,1803,"317210.223525,2895648.82495"
28.78464097,61.65430638,1818,"317110.223525,2895348.82495"
14.92574212,336.297354,435,"316910.223525,2895448.82495"
23.76972865,345.379126,1217,"316810.223525,2895648.82495"
27.45906044,326.888658,1211,"316610.223525,2895648.82495"
23.43074903,320.1944289,1816,"316510.223525,2895448.82495"
25.22124325,315.535459,1234,"316310.223525,2895448.82495"
17.86679104,261.4163785,1801,"316210.223525,2895648.82495"
4.807401701,123.6900675,1789,"316010.223525,2895748.82495"
4.05517502,99.46232221,1215,"315910.223525,2895948.82495"
29.03063516,285.3128184,1216,"316210.223525,2895348.82495"
33.83784863,304.1596945,2309,"316210.223525,2895148.82495"
21.02379604,334.6538241,1247,"316010.223525,2895148.82495"
22.57333727,286.2940475,1826,"315910.223525,2895048.82495"
8.498365856,318.1798301,1814,"315710.223525,2895048.82495"
5.754225501,280.0079798,2322,"315610.223525,2894848.82495"
12.69295518,299.9315118,2323,"315710.223525,2894748.82495"
23.21398046,285.8323866,1839,"315910.223525,2894748.82495"
26.71869924,236.7064367,2324,"316010.223525,2894548.82495"
5.426273532,317.4895529,1233,"315910.223525,2894448.82495"
11.08051343,276.9112271,1823,"315610.223525,2894548.82495"
1.490711985,26.56505118,2321,"315410.223525,2894548.82495"
1.943650632,239.0362435,1842,"315310.223525,2894448.82495"
6.08276253,99.46232221,1840,"315110.223525,2894548.82495"
1.201850425,33.69006753,2319,"315410.223525,2894748.82495"
1.374368542,75.96375653,2568,"315310.223525,2894848.82495"
0.471404521,45,1210,"315110.223525,2894848.82495"
2.687419249,172.8749837,2567,"315110.223525,2895048.82495"
2.98142397,153.4349488,2299,"315310.223525,2895048.82495"
9.439868172,132.1375948,2307,"315610.223525,2895148.82495"
7.280109889,105.9453959,2301,"315710.223525,2895348.82495"
2.108185107,161.5650512,2289,"315910.223525,2895448.82495"
22.76937514,287.9044475,1235,"316010.223525,2894848.82495"
20.1246118,296.5650512,2317,"316310.223525,2895048.82495"
11.82276523,310.4260787,2310,"316010.223525,2895348.82495"
2.426703296,15.9453959,2312,"316610.223525,2895348.82495"
17.4896795,277.6668043,1802,"316810.223525,2895348.82495"
5,126.8698976,1214,"317410.223525,2895648.82495"
23.15407332,337.1263348,793,"317410.223525,2895048.82495"
14.24000624,286.3138524,2325,"315710.223525,2894448.82495"
4.955356249,340.3461759,779,"315310.223525,2894248.82495"
4.714045208,8.130102354,1245,"315110.223525,2894248.82495"
2.828427125,315,805,"315010.223525,2894148.82495"
1.054092553,71.56505118,803,"314210.223525,2894148.82495"
2.02758751,9.462322208,804,"314810.223525,2894148.82495"
6.368324392,173.990994,816,"315010.223525,2894448.82495"
8.485281374,45,2320,"315010.223525,2894748.82495"
3.887301263,30.96375653,1246,"314510.223525,2895048.82495"
2.02758751,260.5376778,2315,"315010.223525,2895148.82495"
6.749485577,200.2248594,2565,"315410.223525,2895148.82495"
3.901566637,19.98310652,2564,"315610.223525,2895448.82495"
6.036923425,173.6598083,2302,"315910.223525,2895648.82495"
3.887301263,59.03624347,1813,"315310.223525,2895748.82495"
3.681787006,174.8055711,2280,"315110.223525,2895948.82495"
2.426703296,105.9453959,2290,"315710.223525,2896048.82495"
6.411794687,207.897271,2542,"315910.223525,2896648.82495"
3.018461713,263.6598083,2618,"315910.223525,2896848.82495"
6.472162613,214.508523,1769,"315610.223525,2896848.82495"
4.447221355,77.00538321,2615,"315310.223525,2896348.82495"
2.748737084,194.0362435,2288,"315010.223525,2896048.82495"
1.795054936,338.1985905,2558,"314710.223525,2895748.82495"
2.867441756,54.46232221,1799,"314510.223525,2895748.82495"
4.384315479,81.25383774,2269,"314510.223525,2896348.82495"
3.590109871,158.1985905,2270,"314110.223525,2896548.82495"
9.067647006,143.9726266,2531,"314110.223525,2896948.82495"
14.98147004,159.145542,2251,"314210.223525,2897148.82495"
24.74985971,44.45434241,1728,"313510.223525,2897148.82495"
17.82008854,7.523820439,1148,"313310.223525,2897248.82495"
21.46055814,133.111812,1758,"313310.223525,2896848.82495"
21.23414441,132.4551956,1192,"313210.223525,2896648.82495"
37.2439406,45.7252243,764,"313210.223525,2896248.82495"
26.10449089,354.871809,1191,"313010.223525,2896348.82495"
37.2439406,134.2747757,762,"313210.223525,2896048.82495"
12.73664878,132.8789036,1787,"313310.223525,2895948.82495"
10.0277393,68.55226367,1796,"313210.223525,2895748.82495"
9.551032521,60.75117366,2295,"313310.223525,2895648.82495"
7.601169501,52.12501635,775,"313510.223525,2895648.82495"
2.98142397,63.43494882,1788,"313610.223525,2895748.82495"
8.027729719,131.6335393,2296,"313510.223525,2895448.82495"
2.867441756,324.4623222,774,"313610.223525,2895348.82495"
2.134374746,231.3401917,1809,"313510.223525,2895148.82495"
3.282952601,113.962489,790,"313310.223525,2895148.82495"
11.08051343,164.2913622,1810,"313210.223525,2895348.82495"
19.50783318,123.1469958,1795,"313010.223525,2895448.82495"
20.1246118,116.5650512,773,"312910.223525,2895348.82495"
21.62817093,114.5901172,1808,"312710.223525,2895348.82495"
12.44543647,97.69605172,785,"312610.223525,2895448.82495"
20.46677524,37.05652819,137,"312710.223525,2895648.82495"
16.73983937,12.6525565,1205,"312910.223525,2895748.82495"
20.46677524,52.94347181,759,"312610.223525,2895748.82495"
5.906681716,106.3895403,466,"312410.223525,2895348.82495"
24.33561633,166.5347919,786,"312410.223525,2895148.82495"
25.64717875,171.0273734,479,"312310.223525,2895048.82495"
10.77032961,21.80140949,795,"312310.223525,2894848.82495"
12.73664878,83.99099404,486,"312410.223525,2894748.82495"
10.41899974,277.3523794,798,"312610.223525,2894848.82495"
14.44145268,161.1468412,789,"312710.223525,2894748.82495"
27.61843185,119.6591092,1239,"312910.223525,2894848.82495"
7.340905182,39.47245985,1228,"313010.223525,2894748.82495"
6.599663291,135,1832,"313010.223525,2894548.82495"
5.547772326,212.7352263,1254,"313210.223525,2894448.82495"
3.726779963,63.43494882,1834,"313310.223525,2894548.82495"
7.753135566,25.46334506,1822,"313310.223525,2894748.82495"
7.615773106,23.19859051,1833,"313510.223525,2894748.82495"
7.180219743,21.80140949,791,"313610.223525,2894848.82495"
9.910712498,47.72631099,1242,"313810.223525,2894748.82495"
3.80058475,217.8749837,1229,"313910.223525,2894848.82495"
3.431876714,60.9453959,1251,"313510.223525,2894548.82495"
6.960204339,106.6992442,1253,"313610.223525,2894448.82495"
7.340905182,39.47245985,1831,"313210.223525,2894848.82495"
24.0023147,89.20427645,1821,"313010.223525,2895048.82495"
13.18669363,20.72555887,1240,"312710.223525,2894548.82495"
31.81369377,35.18874313,488,"312610.223525,2894448.82495"
28.92134928,25.97439396,797,"312410.223525,2894548.82495"
18.59510091,14.53445508,162,"312310.223525,2894448.82495"
19.08169571,19.38451568,796,"312110.223525,2894548.82495"
35.15837185,31.42956561,275,"312010.223525,2894448.82495"
32.31098884,21.80140949,484,"311810.223525,2894548.82495"
16.2788206,47.48955292,156,"311810.223525,2894748.82495"
12.22474721,25.86635679,483,"312010.223525,2894848.82495"
22.6372358,166.3730051,269,"312010.223525,2895048.82495"
22.8035085,195.2551187,783,"311810.223525,2895148.82495"
17.38453975,85.60129465,470,"311710.223525,2895048.82495"
6.798692685,78.69006753,787,"311510.223525,2895048.82495"
5.734883511,54.46232221,478,"311410.223525,2895148.82495"
13.8122329,160.2531634,784,"311510.223525,2895348.82495"
15.53848269,157.2855876,772,"311410.223525,2895448.82495"
14.79489401,194.349332,464,"311210.223525,2895448.82495"
42.16370214,55.30484647,467,"311110.223525,2895348.82495"
41.41926551,123.1785117,475,"311110.223525,2895148.82495"
31.58762064,135.8550974,69,"310910.223525,2895048.82495"
11.79453734,137.29061,145,"310810.223525,2895148.82495"
12.25651754,135,264,"310610.223525,2895148.82495"
19.97776542,25.70995378,40,"310610.223525,2895348.82495"
36.78465864,104.1621681,260,"310510.223525,2895448.82495"
36.02005614,11.20594751,152,"311410.223525,2894448.82495"
24.3880663,349.7651972,482,"311510.223525,2894548.82495"
6.871842709,219.0938589,481,"311410.223525,2894748.82495"
10.17622502,121.6075022,477,"311210.223525,2894848.82495"
23.83741224,69.53772848,78,"311110.223525,2894748.82495"
24.07857508,68.05130092,274,"311110.223525,2894548.82495"
16.93451439,79.79602628,273,"310810.223525,2894748.82495"
35.55902761,353.5411836,73,"311210.223525,2894448.82495"
26.60409325,142.1250163,493,"312410.223525,2894148.82495"
23.70653918,152.3540246,487,"312610.223525,2894148.82495"
14.90711985,100.3048465,67,"310210.223525,2895948.82495"
47.79586221,59.85861445,72,"310310.223525,2896048.82495"
34.89667288,46.5481577,254,"310510.223525,2896048.82495"
36.26139668,60.84308212,135,"310610.223525,2895948.82495"
36.26139668,119.1569179,256,"310610.223525,2895748.82495"
18.45414738,163.2016282,71,"310810.223525,2895748.82495"
29.82355519,152.0028526,263,"310910.223525,2895648.82495"
36.54069269,136.1088121,461,"311110.223525,2895748.82495"
26.1130023,104.0362435,455,"311210.223525,2895948.82495"
20.34425936,108.1380822,451,"311410.223525,2895948.82495"
25.09537363,50.38931176,456,"311510.223525,2895748.82495"
14.01982723,61.60698058,258,"311110.223525,2896048.82495"
8.749603166,319.6354634,449,"310910.223525,2896048.82495"
20.14668432,343.6639571,251,"310910.223525,2896248.82495"
9.893881386,57.38075693,138,"310810.223525,2896348.82495"
31.78399318,80.34010692,446,"310610.223525,2896348.82495"
32.25764337,103.749049,246,"310610.223525,2896548.82495"
29.48634335,100.4207124,249,"310510.223525,2896648.82495"
46.30814663,96.61346048,250,"310310.223525,2896548.82495"
29.50329548,57.92599912,134,"310210.223525,2896648.82495"
27.31300057,66.25050551,37,"310310.223525,2896848.82495"
33.20809808,70.65567073,47,"310510.223525,2896948.82495"
13.41640787,116.5650512,736,"312010.223525,2898048.82495"
15.04068556,167.1957339,1688,"312110.223525,2898148.82495"
7.453559925,153.4349488,426,"312110.223525,2898348.82495"
5.270462767,161.5650512,1132,"312010.223525,2898448.82495"
45.18849411,204.8636966,422,"312310.223525,2898948.82495"
31.86778241,74.21924669,1636,"312410.223525,2899048.82495"
23.19003617,161.5650512,1090,"312410.223525,2899848.82495"
10.63537076,237.8042661,714,"312310.223525,2899948.82495"
38.40283554,193.5537641,1599,"312310.223525,2900148.82495"
44.58823961,71.70050194,708,"312410.223525,2900248.82495"
34.1532494,108.788622,1073,"312610.223525,2900448.82495"
22.70584849,49.76364169,614,"312110.223525,2903448.82495"
24.51303508,22.38013505,928,"312010.223525,2903548.82495"
15.202339,37.87498365,586,"312010.223525,2903748.82495"
1.943650632,329.0362435,906,"312110.223525,2903848.82495"
13.76791762,276.9529575,929,"312310.223525,2903748.82495"
34.2750314,130.6617332,1305,"312310.223525,2904748.82495"
16.00347185,125.6764082,572,"312410.223525,2904648.82495"
13.8122329,109.7468366,886,"312310.223525,2904448.82495"
8.673074554,92.20259816,1344,"312410.223525,2904348.82495"
18.00308616,268.9390883,877,"312610.223525,2904348.82495"
14.01982723,288.0041616,337,"312710.223525,2904448.82495"
7.133644853,52.59464337,1330,"312910.223525,2904448.82495"
12.37380746,152.7446716,368,"312910.223525,2904648.82495"
11.82276523,139.5739213,580,"313010.223525,2904748.82495"
26.88452674,250.4417485,880,"313210.223525,2904648.82495"
27.75287773,294.1022345,864,"313210.223525,2904448.82495"
26.45961283,19.11972633,866,"313310.223525,2904748.82495"
19.37925581,153.4349488,26,"313310.223525,2904948.82495"
33.4995854,238.8406955,865,"313510.223525,2904948.82495"
27.58824226,28.11320888,573,"313610.223525,2905048.82495"
24.56058269,7.800187884,198,"313810.223525,2904948.82495"
14.06729856,166.293039,351,"313910.223525,2904748.82495"
25.83064502,72.73419051,579,"313810.223525,2904648.82495"
13.68291717,304.0771953,582,"313610.223525,2904648.82495"
31.75776371,200.9079805,588,"313510.223525,2904448.82495"
36.92183937,186.7400561,891,"313610.223525,2904348.82495"
37.835903,194.2810957,574,"313810.223525,2904348.82495"
12.96576689,226.0416267,892,"313910.223525,2904148.82495"
3.543381938,228.8140748,590,"313810.223525,2904048.82495"
9.006170724,182.1210964,591,"314110.223525,2904148.82495"
3.018461713,186.3401917,205,"314210.223525,2904348.82495"
2.748737084,194.0362435,589,"314110.223525,2904448.82495"
10.35481638,183.691386,361,"314210.223525,2904648.82495"
14.61354014,225,90,"314410.223525,2904648.82495"
10.76000826,253.8107937,362,"314410.223525,2904448.82495"
24.81039209,96.1701751,581,"313910.223525,2904448.82495"
13.92439905,168.9590598,359,"314110.223525,2904748.82495"
2.98142397,63.43494882,567,"314210.223525,2904948.82495"
8.498365856,334.4400348,343,"314110.223525,2905048.82495"
9.410396142,337.0678996,842,"314110.223525,2905248.82495"
12.00462874,271.5911403,550,"314210.223525,2905348.82495"
15.33695609,88.75463573,568,"314410.223525,2905348.82495"
12.77584526,74.87599269,346,"314510.223525,2905248.82495"
12.49444321,80.78897346,569,"314510.223525,2905048.82495"
6.009252126,56.30993247,570,"314710.223525,2905248.82495"
1.374368542,165.9637565,552,"314810.223525,2905348.82495"
11.33823423,178.3153157,208,"314810.223525,2905548.82495"
18.27262676,128.3333401,551,"315010.223525,2905648.82495"
3,0,1272,"315110.223525,2905548.82495"
4.737556801,50.71059314,529,"315310.223525,2905548.82495"
14.36817471,93.9909131,186,"315110.223525,2905848.82495"
3.16227766,251.5650512,325,"315310.223525,2905948.82495"
8.94427191,296.5650512,822,"315410.223525,2905848.82495"
8.232726023,201.3706223,311,"315410.223525,2906148.82495"
21.29684379,129.9203921,334,"318010.223525,2905948.82495"
2.666666667,90,537,"318110.223525,2905848.82495"
4,90,316,"318310.223525,2905848.82495"
6.936217349,144.782407,538,"318310.223525,2905648.82495"
11.78511302,118.7397953,576,"318110.223525,2905548.82495"
10.96458947,109.5366549,558,"318010.223525,2905348.82495"
7.007932014,92.72631099,837,"318110.223525,2905248.82495"
6.009252126,266.8201699,1300,"318310.223525,2905348.82495"
6.674994798,177.1375948,1856,"318410.223525,2905248.82495"
6.741249472,171.4692344,840,"318610.223525,2905248.82495"
3.48010217,16.69924423,1855,"318610.223525,2905048.82495"
5.734883511,305.5376778,1868,"318410.223525,2904948.82495"
4.678556283,274.0856168,1884,"318310.223525,2904748.82495"
3.073181486,220.6012946,1350,"318410.223525,2904648.82495"
2.357022604,188.1301024,2341,"318610.223525,2904648.82495"
6.674994798,357.1375948,1352,"318610.223525,2904448.82495"
9.386751894,106.5043614,1886,"318710.223525,2904348.82495"
16.08657135,34.01934999,1353,"318710.223525,2904148.82495"
18.85618083,45,884,"318910.223525,2904048.82495"
3.299831646,225,1356,"319010.223525,2904148.82495"
8.013876853,196.9275131,1354,"319010.223525,2904348.82495"
7.666666667,180,923,"319210.223525,2904348.82495"
5.547772326,147.2647737,1358,"319310.223525,2904448.82495"
3.605551275,56.30993247,2343,"319310.223525,2904648.82495"
9.545214042,282.0947571,1355,"319510.223525,2904648.82495"
11.6714276,268.363423,2335,"319610.223525,2904748.82495"
9.006170724,92.1210964,1888,"319810.223525,2904748.82495"
13.70320319,41.05481377,1322,"319810.223525,2904948.82495"
10.85766498,17.8786966,1870,"319610.223525,2905048.82495"
8.359957469,156.5014343,1858,"319610.223525,2905248.82495"
8.800252522,294.6235648,559,"319510.223525,2905348.82495"
8.94427191,243.4349488,1279,"319610.223525,2905548.82495"
4.630814663,210.2564372,318,"319810.223525,2905548.82495"
6.009252126,213.6900675,825,"319910.223525,2905648.82495"
5.04424865,187.5946434,827,"320110.223525,2905648.82495"
9.597453366,159.6768632,1854,"320210.223525,2905548.82495"
2.426703296,105.9453959,2329,"320710.223525,2905348.82495"
27.2049832,262.9620592,1323,"321110.223525,2905348.82495"
13.01708279,256.6754687,1895,"321410.223525,2904448.82495"
14.16176386,243.4349488,1341,"321410.223525,2904648.82495"
39.05124838,272.9356734,1873,"321410.223525,2904948.82495"
3.590109871,201.8014095,515,"318610.223525,2906248.82495"
4.05517502,189.4623222,517,"318710.223525,2906148.82495"
1.490711985,206.5650512,518,"319010.223525,2905948.82495"
0.666666667,90,540,"318910.223525,2905848.82495"
0,-1,824,"318710.223525,2905848.82495"
4.333333333,0,838,"318610.223525,2905648.82495"
6.227180564,105.524111,1273,"318710.223525,2905548.82495"
1.795054936,158.1985905,823,"318910.223525,2905648.82495"
3.144660377,302.0053832,376,"319010.223525,2905548.82495"
2.134374746,321.3401917,1275,"319210.223525,2905648.82495"
2.134374746,321.3401917,853,"319310.223525,2905548.82495"
3.771236166,315,1276,"319010.223525,2905348.82495"
7.195677715,256.6075022,1274,"318910.223525,2905248.82495"
7.902179727,242.3540246,608,"319010.223525,2905048.82495"
2.748737084,345.9637565,1867,"318910.223525,2904948.82495"
0.745355993,243.4349488,2333,"318910.223525,2904748.82495"
9.689627903,310.8150839,1320,"319010.223525,2904648.82495"
4.346134937,212.4711923,1319,"319210.223525,2905048.82495"
4.853406593,195.9453959,2336,"319310.223525,2904948.82495"
3.543381938,318.8140748,539,"319210.223525,2905248.82495"
0.942809042,315,179,"318610.223525,2905948.82495"
5.734883511,125.5376778,181,"318410.223525,2906148.82495"
11.68569876,266.7295121,1321,"320510.223525,2905348.82495"
6.863753427,150.9453959,1324,"320210.223525,2905348.82495"
13.76791762,276.9529575,1278,"319510.223525,2905648.82495"
3.901566637,340.0168935,1277,"319310.223525,2905348.82495"
8.013876853,196.9275131,1857,"319810.223525,2905348.82495"
7.133644853,232.5946434,1280,"319910.223525,2905148.82495"
12.56538455,248.1985905,883,"319510.223525,2904948.82495"
6.472162613,348.111342,631,"319210.223525,2904748.82495"
10.4349839,243.4349488,2344,"319510.223525,2904448.82495"
10,233.1301024,1900,"319610.223525,2904348.82495"
2.333333333,180,945,"319210.223525,2904148.82495"
19.16304314,310.0607845,1357,"319310.223525,2904048.82495"
19.16304314,310.0607845,381,"319210.223525,2903848.82495"
7.803133274,250.0168935,854,"318910.223525,2904448.82495"
1.699673171,101.3099325,1885,"318710.223525,2904748.82495"
6.960204339,343.3007558,2342,"318410.223525,2904448.82495"
9.006170724,267.8789036,609,"318310.223525,2904348.82495"
3.681787006,95.19442891,1883,"318110.223525,2904448.82495"
4.714045208,188.1301024,1318,"318010.223525,2904348.82495"
13.70320319,221.0548138,1351,"318410.223525,2904148.82495"
12.76279315,49.2363948,873,"318310.223525,2904048.82495"
3.681787006,84.80557109,606,"318110.223525,2904648.82495"
8.498365856,115.5599652,1882,"318010.223525,2904748.82495"
7.731609003,97.43140797,852,"318010.223525,2904948.82495"
2.848001248,249.4439548,1298,"317810.223525,2905048.82495"
2.848001248,249.4439548,1317,"317710.223525,2904948.82495"
1.054092553,161.5650512,1865,"317510.223525,2904948.82495"
5.96284794,206.5650512,1348,"317710.223525,2904748.82495"
8.117197108,199.179008,850,"317710.223525,2905248.82495"
10.15983377,138.9909131,1297,"317510.223525,2905248.82495"
5.676462122,229.7636417,1866,"317810.223525,2904648.82495"
3.144660377,32.00538321,2334,"318710.223525,2904948.82495"
6.227180564,105.524111,1301,"318710.223525,2905348.82495"
1.699673171,168.6900675,1302,"318310.223525,2905048.82495"
7.195677715,103.3924978,1299,"318110.223525,2905048.82495"
3.901566637,160.0168935,851,"317810.223525,2905348.82495"
5.385164807,21.80140949,101,"316910.223525,2905648.82495"
7.401201104,305.837653,839,"318410.223525,2905548.82495"
4.714045208,81.86989765,516,"318410.223525,2905948.82495"
3.333333333,53.13010235,335,"318010.223525,2905648.82495"
13.23295549,130.9143832,94,"318310.223525,2906248.82495"
10.77032961,68.19859051,91,"314410.223525,2906248.82495"
14.68181036,92.6025622,309,"314510.223525,2906148.82495"
10.68747969,93.57633438,185,"314710.223525,2906148.82495"
