Slope_Pct,Aspect,Tri_Index,Node_Index,TinNod.xyz
9.357112565,175.9143832,2261,1134,"316110.22,2896748.82,187"
6.12825877,22.38013505,1781,1274,"315510.22,2896448.82,162"
6.12825877,22.38013505,1781,894,"315810.22,2896148.82,172"
6.12825877,22.38013505,1781,603,"315510.22,2896148.82,179"
5.676462122,356.6335393,2541,1279,"315210.22,2896148.82,178"
5.676462122,356.6335393,2541,1274,"315510.22,2896448.82,162"
5.676462122,356.6335393,2541,603,"315510.22,2896148.82,179"
3.681787006,185.1944289,2559,1279,"315210.22,2896148.82,178"
3.681787006,185.1944289,2559,603,"315510.22,2896148.82,179"
3.681787006,185.1944289,2559,1283,"315210.22,2895848.82,167"
8.055363982,155.5560452,2561,603,"315510.22,2896148.82,179"
8.055363982,155.5560452,2561,1283,"315210.22,2895848.82,167"
8.055363982,155.5560452,2561,1284,"315510.22,2895848.82,157"
8.517954893,210.5792269,2552,603,"315510.22,2896148.82,179"
8.517954893,210.5792269,2552,1284,"315510.22,2895848.82,157"
8.517954893,210.5792269,2552,1148,"315810.22,2895848.82,170"
7.401201104,215.837653,2562,1284,"315510.22,2895848.82,157"
7.401201104,215.837653,2562,1148,"315810.22,2895848.82,170"
7.401201104,215.837653,2562,1154,"315810.22,2895548.82,152"
1.374368542,104.0362435,2300,1284,"315510.22,2895848.82,157"
1.374368542,104.0362435,2300,1154,"315810.22,2895548.82,152"
1.374368542,104.0362435,2300,1285,"315510.22,2895548.82,156"
5.676462122,93.36646066,2563,1284,"315510.22,2895848.82,157"
5.676462122,93.36646066,2563,1285,"315510.22,2895548.82,156"
5.676462122,93.36646066,2563,1153,"315210.22,2895548.82,173"
6.749485577,57.09475708,2308,1285,"315510.22,2895548.82,156"
6.749485577,57.09475708,2308,1153,"315210.22,2895548.82,173"
6.749485577,57.09475708,2308,1157,"315510.22,2895248.82,167"
4.921607687,208.3007558,1824,1153,"315210.22,2895548.82,173"
4.921607687,208.3007558,1824,1157,"315510.22,2895248.82,167"
4.921607687,208.3007558,1824,1286,"315210.22,2895248.82,160"
4.772607021,204.7751406,2566,1153,"315210.22,2895548.82,173"
4.772607021,204.7751406,2566,1286,"315210.22,2895248.82,160"
4.772607021,204.7751406,2566,1156,"314910.22,2895248.82,154"
6.333333333,270,2305,1153,"315210.22,2895548.82,173"
6.333333333,270,2305,1156,"314910.22,2895248.82,154"
6.333333333,270,2305,903,"314910.22,2895548.82,154"
7.866949147,233.6156482,749,1147,"314910.22,2895848.82,168"
7.866949147,233.6156482,749,1153,"315210.22,2895548.82,173"
7.866949147,233.6156482,749,903,"314910.22,2895548.82,154"
2.02758751,9.462322208,2560,1147,"314910.22,2895848.82,168"
2.02758751,9.462322208,2560,1283,"315210.22,2895848.82,167"
2.02758751,9.462322208,2560,1153,"315210.22,2895548.82,173"
7.340905182,129.4724598,2287,1147,"314910.22,2895848.82,168"
7.340905182,129.4724598,2287,903,"314910.22,2895548.82,154"
7.340905182,129.4724598,2287,1152,"314610.22,2895548.82,171"
7.133644853,127.4053566,2298,903,"314910.22,2895548.82,154"
7.133644853,127.4053566,2298,1152,"314610.22,2895548.82,171"
7.133644853,127.4053566,2298,909,"314610.22,2895248.82,158"
5.088112507,211.6075022,1244,902,"314310.22,2895548.82,163"
5.088112507,211.6075022,1244,1152,"314610.22,2895548.82,171"
5.088112507,211.6075022,1244,909,"314610.22,2895248.82,158"
4.268749492,218.6598083,2297,902,"314310.22,2895548.82,163"
4.268749492,218.6598083,2297,608,"314310.22,2895848.82,173"
4.268749492,218.6598083,2297,1152,"314610.22,2895548.82,171"
1.333333333,90,1812,1156,"314910.22,2895248.82,154"
1.333333333,90,1812,903,"314910.22,2895548.82,154"
1.333333333,90,1812,909,"314610.22,2895248.82,158"
3.590109871,21.80140949,2314,1156,"314910.22,2895248.82,154"
3.590109871,21.80140949,2314,909,"314610.22,2895248.82,158"
3.590109871,21.80140949,2314,1160,"314610.22,2894948.82,168"
5.011098793,93.81407483,2306,1156,"314910.22,2895248.82,154"
5.011098793,93.81407483,2306,1160,"314610.22,2894948.82,168"
5.011098793,93.81407483,2306,1161,"314910.22,2894948.82,153"
7.810249676,39.80557109,2316,1160,"314610.22,2894948.82,168"
7.810249676,39.80557109,2316,1161,"314910.22,2894948.82,153"
7.810249676,39.80557109,2316,626,"314910.22,2894648.82,171"
1.374368542,14.03624347,1800,625,"314610.22,2894648.82,172"
1.374368542,14.03624347,1800,1160,"314610.22,2894948.82,168"
1.374368542,14.03624347,1800,626,"314910.22,2894648.82,171"
6.342099197,176.9872125,808,625,"314610.22,2894648.82,172"
6.342099197,176.9872125,808,626,"314910.22,2894648.82,171"
6.342099197,176.9872125,808,249,"314910.22,2894348.82,152"
6.036923425,173.6598083,1262,625,"314610.22,2894648.82,172"
6.036923425,173.6598083,1262,249,"314910.22,2894348.82,152"
6.036923425,173.6598083,1262,634,"314610.22,2894348.82,154"
1.795054936,21.80140949,1243,249,"314910.22,2894348.82,152"
1.795054936,21.80140949,1243,634,"314610.22,2894348.82,154"
1.795054936,21.80140949,1243,405,"314610.22,2894048.82,159"
3.431876714,60.9453959,1261,633,"314310.22,2894348.82,163"
3.431876714,60.9453959,1261,634,"314610.22,2894348.82,154"
3.431876714,60.9453959,1261,405,"314610.22,2894048.82,159"
1.699673171,78.69006753,1268,633,"314310.22,2894348.82,163"
1.699673171,78.69006753,1268,405,"314610.22,2894048.82,159"
1.699673171,78.69006753,1268,637,"314310.22,2894048.82,164"
2.134374746,51.34019175,1259,405,"314610.22,2894048.82,159"
2.134374746,51.34019175,1259,637,"314310.22,2894048.82,164"
2.134374746,51.34019175,1259,144,"314310.22,2893748.82,168"
1.666666667,36.86989765,1267,636,"314010.22,2894048.82,167"
1.666666667,36.86989765,1267,637,"314310.22,2894048.82,164"
1.666666667,36.86989765,1267,144,"314310.22,2893748.82,168"
6.368324392,42.8789036,799,636,"314010.22,2894048.82,167"
6.368324392,42.8789036,799,144,"314310.22,2893748.82,168"
6.368324392,42.8789036,799,408,"314010.22,2893748.82,181"
4.955356249,340.3461759,1266,254,"313710.22,2893748.82,176"
4.955356249,340.3461759,1266,636,"314010.22,2894048.82,167"
4.955356249,340.3461759,1266,408,"314010.22,2893748.82,181"
5.906681716,343.6104597,166,254,"313710.22,2893748.82,176"
5.906681716,343.6104597,166,408,"314010.22,2893748.82,181"
5.906681716,343.6104597,166,45,"314010.22,2893448.82,198"
7.133644853,37.40535663,809,144,"314310.22,2893748.82,168"
7.133644853,37.40535663,809,408,"314010.22,2893748.82,181"
7.133644853,37.40535663,809,45,"314010.22,2893448.82,198"
6.708203933,333.4349488,165,405,"314610.22,2894048.82,159"
6.708203933,333.4349488,165,144,"314310.22,2893748.82,168"
6.708203933,333.4349488,165,145,"314610.22,2893748.82,177"
6.009252126,3.17983012,290,405,"314610.22,2894048.82,159"
6.009252126,3.17983012,290,145,"314610.22,2893748.82,177"
6.009252126,3.17983012,290,406,"314910.22,2894048.82,158"
13.71536041,334.0577045,806,145,"314610.22,2893748.82,177"
13.71536041,334.0577045,806,406,"314910.22,2894048.82,158"
13.71536041,334.0577045,806,409,"314910.22,2893748.82,195"
12.49444321,350.7889735,811,406,"314910.22,2894048.82,158"
12.49444321,350.7889735,811,409,"314910.22,2893748.82,195"
12.49444321,350.7889735,811,407,"315210.22,2894048.82,164"
7.923242883,67.75097634,491,409,"314910.22,2893748.82,195"
7.923242883,67.75097634,491,407,"315210.22,2894048.82,164"
7.923242883,67.75097634,491,410,"315210.22,2893748.82,173"
5.547772326,57.26477373,814,407,"315210.22,2894048.82,164"
5.547772326,57.26477373,814,410,"315210.22,2893748.82,173"
5.547772326,57.26477373,814,411,"315510.22,2893748.82,159"
4.176654695,61.38954033,1847,407,"315210.22,2894048.82,164"
4.176654695,61.38954033,1847,411,"315510.22,2893748.82,159"
4.176654695,61.38954033,1847,927,"315510.22,2894048.82,153"
3.726779963,100.3048465,1248,407,"315210.22,2894048.82,164"
3.726779963,100.3048465,1248,927,"315510.22,2894048.82,153"
3.726779963,100.3048465,1248,924,"315510.22,2894348.82,155"
13.68291717,267.2072976,1848,927,"315510.22,2894048.82,153"
13.68291717,267.2072976,1848,924,"315510.22,2894348.82,155"
13.68291717,267.2072976,1848,1166,"315810.22,2894348.82,196"
14.00396769,268.6360725,1841,927,"315510.22,2894048.82,153"
14.00396769,268.6360725,1841,1166,"315810.22,2894348.82,196"
14.00396769,268.6360725,1841,1167,"315810.22,2894048.82,195"
31.34928672,1.827968244,1820,913,"317610.22,2895248.82,228"
31.34928672,1.827968244,1820,615,"317310.22,2895248.82,231"
31.34928672,1.827968244,1820,400,"317610.22,2894948.82,322"
11.70944538,4.899092454,1218,913,"317610.22,2895248.82,228"
11.70944538,4.899092454,1218,615,"317310.22,2895248.82,231"
11.70944538,4.899092454,1218,394,"317610.22,2895548.82,193"
9.545214042,24.77514057,1804,615,"317310.22,2895248.82,231"
9.545214042,24.77514057,1804,394,"317610.22,2895548.82,193"
9.545214042,24.77514057,1804,905,"317310.22,2895548.82,205"
22.10329287,66.91486633,1224,615,"317310.22,2895248.82,231"
22.10329287,66.91486633,1224,905,"317310.22,2895548.82,205"
22.10329287,66.91486633,1224,612,"317010.22,2895548.82,266"
20.55345335,98.39292519,1803,899,"317310.22,2895848.82,214"
20.55345335,98.39292519,1803,905,"317310.22,2895548.82,205"
20.55345335,98.39292519,1803,612,"317010.22,2895548.82,266"
28.78464097,61.65430638,1818,615,"317310.22,2895248.82,231"
28.78464097,61.65430638,1818,612,"317010.22,2895548.82,266"
28.78464097,61.65430638,1818,912,"317010.22,2895248.82,307"
14.92574212,336.297354,435,612,"317010.22,2895548.82,266"
14.92574212,336.297354,435,912,"317010.22,2895248.82,307"
14.92574212,336.297354,435,393,"316710.22,2895548.82,248"
23.76972865,345.379126,1217,609,"316710.22,2895848.82,179"
23.76972865,345.379126,1217,612,"317010.22,2895548.82,266"
23.76972865,345.379126,1217,393,"316710.22,2895548.82,248"
27.45906044,326.888658,1211,609,"316710.22,2895848.82,179"
27.45906044,326.888658,1211,393,"316710.22,2895548.82,248"
27.45906044,326.888658,1211,904,"316410.22,2895548.82,203"
23.43074903,320.1944289,1816,393,"316710.22,2895548.82,248"
23.43074903,320.1944289,1816,904,"316410.22,2895548.82,203"
23.43074903,320.1944289,1816,911,"316410.22,2895248.82,257"
25.22124325,315.535459,1234,904,"316410.22,2895548.82,203"
25.22124325,315.535459,1234,911,"316410.22,2895248.82,257"
25.22124325,315.535459,1234,611,"316110.22,2895548.82,150"
17.86679104,261.4163785,1801,898,"316110.22,2895848.82,158"
17.86679104,261.4163785,1801,904,"316410.22,2895548.82,203"
17.86679104,261.4163785,1801,611,"316110.22,2895548.82,150"
4.807401701,123.6900675,1789,898,"316110.22,2895848.82,158"
4.807401701,123.6900675,1789,1148,"315810.22,2895848.82,170"
4.807401701,123.6900675,1789,611,"316110.22,2895548.82,150"
4.05517502,99.46232221,1215,898,"316110.22,2895848.82,158"
4.05517502,99.46232221,1215,894,"315810.22,2896148.82,172"
4.05517502,99.46232221,1215,1148,"315810.22,2895848.82,170"
29.03063516,285.3128184,1216,911,"316410.22,2895248.82,257"
29.03063516,285.3128184,1216,611,"316110.22,2895548.82,150"
29.03063516,285.3128184,1216,1158,"316110.22,2895248.82,173"
33.83784863,304.1596945,2309,911,"316410.22,2895248.82,257"
33.83784863,304.1596945,2309,1158,"316110.22,2895248.82,173"
33.83784863,304.1596945,2309,916,"316110.22,2894948.82,230"
21.02379604,334.6538241,1247,1158,"316110.22,2895248.82,173"
21.02379604,334.6538241,1247,916,"316110.22,2894948.82,230"
21.02379604,334.6538241,1247,910,"315810.22,2895248.82,146"
22.57333727,286.2940475,1826,916,"316110.22,2894948.82,230"
22.57333727,286.2940475,1826,910,"315810.22,2895248.82,146"
22.57333727,286.2940475,1826,620,"315810.22,2894948.82,165"
8.498365856,318.1798301,1814,910,"315810.22,2895248.82,146"
8.498365856,318.1798301,1814,620,"315810.22,2894948.82,165"
8.498365856,318.1798301,1814,915,"315510.22,2894948.82,148"
5.754225501,280.0079798,2322,620,"315810.22,2894948.82,165"
5.754225501,280.0079798,2322,915,"315510.22,2894948.82,148"
5.754225501,280.0079798,2322,1164,"315510.22,2894648.82,151"
12.69295518,299.9315118,2323,620,"315810.22,2894948.82,165"
12.69295518,299.9315118,2323,1164,"315510.22,2894648.82,151"
12.69295518,299.9315118,2323,1165,"315810.22,2894648.82,184"
23.21398046,285.8323866,1839,620,"315810.22,2894948.82,165"
23.21398046,285.8323866,1839,1165,"315810.22,2894648.82,184"
23.21398046,285.8323866,1839,627,"316110.22,2894648.82,251"
26.71869924,236.7064367,2324,1165,"315810.22,2894648.82,184"
26.71869924,236.7064367,2324,627,"316110.22,2894648.82,251"
26.71869924,236.7064367,2324,635,"316110.22,2894348.82,207"
5.426273532,317.4895529,1233,1166,"315810.22,2894348.82,196"
5.426273532,317.4895529,1233,1165,"315810.22,2894648.82,184"
5.426273532,317.4895529,1233,635,"316110.22,2894348.82,207"
11.08051343,276.9112271,1823,924,"315510.22,2894348.82,155"
11.08051343,276.9112271,1823,1164,"315510.22,2894648.82,151"
11.08051343,276.9112271,1823,1165,"315810.22,2894648.82,184"
1.490711985,26.56505118,2321,924,"315510.22,2894348.82,155"
1.490711985,26.56505118,2321,1164,"315510.22,2894648.82,151"
1.490711985,26.56505118,2321,1163,"315210.22,2894648.82,153"
1.943650632,239.0362435,1842,924,"315510.22,2894348.82,155"
1.943650632,239.0362435,1842,1163,"315210.22,2894648.82,153"
1.943650632,239.0362435,1842,923,"315210.22,2894348.82,150"
6.08276253,99.46232221,1840,626,"314910.22,2894648.82,171"
6.08276253,99.46232221,1840,1163,"315210.22,2894648.82,153"
6.08276253,99.46232221,1840,923,"315210.22,2894348.82,150"
1.201850425,33.69006753,2319,915,"315510.22,2894948.82,148"
1.201850425,33.69006753,2319,1164,"315510.22,2894648.82,151"
1.201850425,33.69006753,2319,1163,"315210.22,2894648.82,153"
1.374368542,75.96375653,2568,915,"315510.22,2894948.82,148"
1.374368542,75.96375653,2568,1163,"315210.22,2894648.82,153"
1.374368542,75.96375653,2568,1287,"315210.22,2894948.82,152"
0.471404521,45,1210,1161,"314910.22,2894948.82,153"
0.471404521,45,1210,1163,"315210.22,2894648.82,153"
0.471404521,45,1210,1287,"315210.22,2894948.82,152"
2.687419249,172.8749837,2567,1286,"315210.22,2895248.82,160"
2.687419249,172.8749837,2567,1161,"314910.22,2894948.82,153"
2.687419249,172.8749837,2567,1287,"315210.22,2894948.82,152"
2.98142397,153.4349488,2299,1286,"315210.22,2895248.82,160"
2.98142397,153.4349488,2299,915,"315510.22,2894948.82,148"
2.98142397,153.4349488,2299,1287,"315210.22,2894948.82,152"
9.439868172,132.1375948,2307,1157,"315510.22,2895248.82,167"
9.439868172,132.1375948,2307,910,"315810.22,2895248.82,146"
9.439868172,132.1375948,2307,915,"315510.22,2894948.82,148"
7.280109889,105.9453959,2301,1154,"315810.22,2895548.82,152"
7.280109889,105.9453959,2301,1157,"315510.22,2895248.82,167"
7.280109889,105.9453959,2301,910,"315810.22,2895248.82,146"
2.108185107,161.5650512,2289,1154,"315810.22,2895548.82,152"
2.108185107,161.5650512,2289,611,"316110.22,2895548.82,150"
2.108185107,161.5650512,2289,910,"315810.22,2895248.82,146"
22.76937514,287.9044475,1235,916,"316110.22,2894948.82,230"
22.76937514,287.9044475,1235,620,"315810.22,2894948.82,165"
22.76937514,287.9044475,1235,627,"316110.22,2894648.82,251"
20.1246118,296.5650512,2317,911,"316410.22,2895248.82,257"
20.1246118,296.5650512,2317,916,"316110.22,2894948.82,230"
20.1246118,296.5650512,2317,1162,"316410.22,2894948.82,284"
11.82276523,310.4260787,2310,611,"316110.22,2895548.82,150"
11.82276523,310.4260787,2310,1158,"316110.22,2895248.82,173"
11.82276523,310.4260787,2310,910,"315810.22,2895248.82,146"
2.426703296,15.9453959,2312,393,"316710.22,2895548.82,248"
2.426703296,15.9453959,2312,911,"316410.22,2895248.82,257"
2.426703296,15.9453959,2312,1159,"316710.22,2895248.82,255"
17.4896795,277.6668043,1802,912,"317010.22,2895248.82,307"
17.4896795,277.6668043,1802,393,"316710.22,2895548.82,248"
17.4896795,277.6668043,1802,1159,"316710.22,2895248.82,255"
5,126.8698976,1214,899,"317310.22,2895848.82,214"
5,126.8698976,1214,394,"317610.22,2895548.82,193"
5,126.8698976,1214,905,"317310.22,2895548.82,205"
23.15407332,337.1263348,793,615,"317310.22,2895248.82,231"
23.15407332,337.1263348,793,400,"317610.22,2894948.82,322"
23.15407332,337.1263348,793,918,"317310.22,2894948.82,295"
14.24000624,286.3138524,2325,924,"315510.22,2894348.82,155"
14.24000624,286.3138524,2325,1166,"315810.22,2894348.82,196"
14.24000624,286.3138524,2325,1165,"315810.22,2894648.82,184"
4.955356249,340.3461759,779,407,"315210.22,2894048.82,164"
4.955356249,340.3461759,779,924,"315510.22,2894348.82,155"
4.955356249,340.3461759,779,923,"315210.22,2894348.82,150"
4.714045208,8.130102354,1245,249,"314910.22,2894348.82,152"
4.714045208,8.130102354,1245,407,"315210.22,2894048.82,164"
4.714045208,8.130102354,1245,923,"315210.22,2894348.82,150"
2.828427125,315,805,249,"314910.22,2894348.82,152"
2.828427125,315,805,406,"314910.22,2894048.82,158"
2.828427125,315,805,407,"315210.22,2894048.82,164"
1.054092553,71.56505118,803,636,"314010.22,2894048.82,167"
1.054092553,71.56505118,803,633,"314310.22,2894348.82,163"
1.054092553,71.56505118,803,637,"314310.22,2894048.82,164"
2.02758751,9.462322208,804,249,"314910.22,2894348.82,152"
2.02758751,9.462322208,804,405,"314610.22,2894048.82,159"
2.02758751,9.462322208,804,406,"314910.22,2894048.82,158"
6.368324392,173.990994,816,626,"314910.22,2894648.82,171"
6.368324392,173.990994,816,249,"314910.22,2894348.82,152"
6.368324392,173.990994,816,923,"315210.22,2894348.82,150"
8.485281374,45,2320,1161,"314910.22,2894948.82,153"
8.485281374,45,2320,626,"314910.22,2894648.82,171"
8.485281374,45,2320,1163,"315210.22,2894648.82,153"
3.887301263,30.96375653,1246,619,"314310.22,2894948.82,174"
3.887301263,30.96375653,1246,909,"314610.22,2895248.82,158"
3.887301263,30.96375653,1246,1160,"314610.22,2894948.82,168"
2.02758751,260.5376778,2315,1286,"315210.22,2895248.82,160"
2.02758751,260.5376778,2315,1156,"314910.22,2895248.82,154"
2.02758751,260.5376778,2315,1161,"314910.22,2894948.82,153"
6.749485577,200.2248594,2565,1157,"315510.22,2895248.82,167"
6.749485577,200.2248594,2565,1286,"315210.22,2895248.82,160"
6.749485577,200.2248594,2565,915,"315510.22,2894948.82,148"
3.901566637,19.98310652,2564,1154,"315810.22,2895548.82,152"
3.901566637,19.98310652,2564,1285,"315510.22,2895548.82,156"
3.901566637,19.98310652,2564,1157,"315510.22,2895248.82,167"
6.036923425,173.6598083,2302,1148,"315810.22,2895848.82,170"
6.036923425,173.6598083,2302,1154,"315810.22,2895548.82,152"
6.036923425,173.6598083,2302,611,"316110.22,2895548.82,150"
3.887301263,59.03624347,1813,1283,"315210.22,2895848.82,167"
3.887301263,59.03624347,1813,1284,"315510.22,2895848.82,157"
3.887301263,59.03624347,1813,1153,"315210.22,2895548.82,173"
3.681787006,174.8055711,2280,1147,"314910.22,2895848.82,168"
3.681787006,174.8055711,2280,1279,"315210.22,2896148.82,178"
3.681787006,174.8055711,2280,1283,"315210.22,2895848.82,167"
2.426703296,105.9453959,2290,894,"315810.22,2896148.82,172"
2.426703296,105.9453959,2290,603,"315510.22,2896148.82,179"
2.426703296,105.9453959,2290,1148,"315810.22,2895848.82,170"
6.411794687,207.897271,2542,1312,"315810.22,2896748.82,178"
6.411794687,207.897271,2542,1275,"315810.22,2896448.82,161"
6.411794687,207.897271,2542,1134,"316110.22,2896748.82,187"
3.018461713,263.6598083,2618,1130,"315810.22,2897048.82,179"
3.018461713,263.6598083,2618,1312,"315810.22,2896748.82,178"
3.018461713,263.6598083,2618,1134,"316110.22,2896748.82,187"
6.472162613,214.508523,1769,1315,"315510.22,2897048.82,183"
6.472162613,214.508523,1769,1316,"315510.22,2896748.82,167"
6.472162613,214.508523,1769,1312,"315810.22,2896748.82,178"
4.447221355,77.00538321,2615,1279,"315210.22,2896148.82,178"
4.447221355,77.00538321,2615,1314,"315210.22,2896448.82,175"
4.447221355,77.00538321,2615,1274,"315510.22,2896448.82,162"
2.748737084,194.0362435,2288,1147,"314910.22,2895848.82,168"
2.748737084,194.0362435,2288,1143,"314910.22,2896148.82,176"
2.748737084,194.0362435,2288,1279,"315210.22,2896148.82,178"
1.795054936,338.1985905,2558,1282,"314610.22,2895848.82,166"
1.795054936,338.1985905,2558,1147,"314910.22,2895848.82,168"
1.795054936,338.1985905,2558,1152,"314610.22,2895548.82,171"
2.867441756,54.46232221,1799,608,"314310.22,2895848.82,173"
2.867441756,54.46232221,1799,1282,"314610.22,2895848.82,166"
2.867441756,54.46232221,1799,1152,"314610.22,2895548.82,171"
4.384315479,81.25383774,2269,1138,"314310.22,2896448.82,182"
4.384315479,81.25383774,2269,893,"314610.22,2896148.82,171"
4.384315479,81.25383774,2269,888,"314610.22,2896448.82,169"
3.590109871,158.1985905,2270,1269,"314010.22,2896748.82,196"
3.590109871,158.1985905,2270,1137,"314010.22,2896448.82,186"
3.590109871,158.1985905,2270,1138,"314310.22,2896448.82,182"
9.067647006,143.9726266,2531,1128,"314010.22,2897048.82,218"
9.067647006,143.9726266,2531,1269,"314010.22,2896748.82,196"
9.067647006,143.9726266,2531,1129,"314310.22,2897048.82,202"
14.98147004,159.145542,2251,868,"314310.22,2897348.82,244"
14.98147004,159.145542,2251,1128,"314010.22,2897048.82,218"
14.98147004,159.145542,2251,1129,"314310.22,2897048.82,202"
24.74985971,44.45434241,1728,867,"313410.22,2897348.82,197"
24.74985971,44.45434241,1728,589,"313410.22,2897048.82,250"
24.74985971,44.45434241,1728,125,"313710.22,2897048.82,198"
17.82008854,7.523820439,1148,867,"313410.22,2897348.82,197"
17.82008854,7.523820439,1148,584,"313110.22,2897348.82,204"
17.82008854,7.523820439,1148,589,"313410.22,2897048.82,250"
21.46055814,133.111812,1758,593,"313110.22,2896748.82,253"
21.46055814,133.111812,1758,882,"313410.22,2896748.82,206"
21.46055814,133.111812,1758,589,"313410.22,2897048.82,250"
21.23414441,132.4551956,1192,593,"313110.22,2896748.82,253"
21.23414441,132.4551956,1192,599,"313110.22,2896448.82,210"
21.23414441,132.4551956,1192,882,"313410.22,2896748.82,206"
37.2439406,45.7252243,764,385,"313410.22,2896148.82,208"
37.2439406,45.7252243,764,599,"313110.22,2896448.82,210"
37.2439406,45.7252243,764,384,"313110.22,2896148.82,288"
26.10449089,354.871809,1191,227,"312810.22,2896448.82,203"
26.10449089,354.871809,1191,599,"313110.22,2896448.82,210"
26.10449089,354.871809,1191,384,"313110.22,2896148.82,288"
37.2439406,134.2747757,762,385,"313410.22,2896148.82,208"
37.2439406,134.2747757,762,384,"313110.22,2896148.82,288"
37.2439406,134.2747757,762,606,"313110.22,2895848.82,210"
12.73664878,132.8789036,1787,385,"313410.22,2896148.82,208"
12.73664878,132.8789036,1787,606,"313110.22,2895848.82,210"
12.73664878,132.8789036,1787,897,"313410.22,2895848.82,182"
10.0277393,68.55226367,1796,606,"313110.22,2895848.82,210"
10.0277393,68.55226367,1796,897,"313410.22,2895848.82,182"
10.0277393,68.55226367,1796,901,"313110.22,2895548.82,221"
9.551032521,60.75117366,2295,897,"313410.22,2895848.82,182"
9.551032521,60.75117366,2295,901,"313110.22,2895548.82,221"
9.551032521,60.75117366,2295,1151,"313410.22,2895548.82,196"
7.601169501,52.12501635,775,391,"313710.22,2895548.82,178"
7.601169501,52.12501635,775,897,"313410.22,2895848.82,182"
7.601169501,52.12501635,775,1151,"313410.22,2895548.82,196"
2.98142397,63.43494882,1788,391,"313710.22,2895548.82,178"
2.98142397,63.43494882,1788,607,"313710.22,2895848.82,174"
2.98142397,63.43494882,1788,897,"313410.22,2895848.82,182"
8.027729719,131.6335393,2296,391,"313710.22,2895548.82,178"
8.027729719,131.6335393,2296,1151,"313410.22,2895548.82,196"
8.027729719,131.6335393,2296,908,"313410.22,2895248.82,180"
2.867441756,324.4623222,774,391,"313710.22,2895548.82,178"
2.867441756,324.4623222,774,908,"313410.22,2895248.82,180"
2.867441756,324.4623222,774,614,"313710.22,2895248.82,185"
2.134374746,231.3401917,1809,908,"313410.22,2895248.82,180"
2.134374746,231.3401917,1809,614,"313710.22,2895248.82,185"
2.134374746,231.3401917,1809,398,"313410.22,2894948.82,176"
3.282952601,113.962489,790,908,"313410.22,2895248.82,180"
3.282952601,113.962489,790,398,"313410.22,2894948.82,176"
3.282952601,113.962489,790,613,"313110.22,2895248.82,189"
11.08051343,164.2913622,1810,901,"313110.22,2895548.82,221"
11.08051343,164.2913622,1810,908,"313410.22,2895248.82,180"
11.08051343,164.2913622,1810,613,"313110.22,2895248.82,189"
19.50783318,123.1469958,1795,901,"313110.22,2895548.82,221"
19.50783318,123.1469958,1795,613,"313110.22,2895248.82,189"
19.50783318,123.1469958,1795,390,"312810.22,2895548.82,270"
20.1246118,116.5650512,773,613,"313110.22,2895248.82,189"
20.1246118,116.5650512,773,390,"312810.22,2895548.82,270"
20.1246118,116.5650512,773,907,"312810.22,2895248.82,243"
21.62817093,114.5901172,1808,390,"312810.22,2895548.82,270"
21.62817093,114.5901172,1808,907,"312810.22,2895248.82,243"
21.62817093,114.5901172,1808,396,"312510.22,2895248.82,302"
12.44543647,97.69605172,785,390,"312810.22,2895548.82,270"
12.44543647,97.69605172,785,396,"312510.22,2895248.82,302"
12.44543647,97.69605172,785,74,"312510.22,2895548.82,307"
20.46677524,37.05652819,137,390,"312810.22,2895548.82,270"
20.46677524,37.05652819,137,74,"312510.22,2895548.82,307"
20.46677524,37.05652819,137,232,"312810.22,2895848.82,221"
16.73983937,12.6525565,1205,606,"313110.22,2895848.82,210"
16.73983937,12.6525565,1205,390,"312810.22,2895548.82,270"
16.73983937,12.6525565,1205,232,"312810.22,2895848.82,221"
20.46677524,52.94347181,759,605,"312510.22,2895848.82,270"
20.46677524,52.94347181,759,74,"312510.22,2895548.82,307"
20.46677524,52.94347181,759,232,"312810.22,2895848.82,221"
5.906681716,106.3895403,466,396,"312510.22,2895248.82,302"
5.906681716,106.3895403,466,74,"312510.22,2895548.82,307"
5.906681716,106.3895403,466,239,"312210.22,2895248.82,319"
24.33561633,166.5347919,786,396,"312510.22,2895248.82,302"
24.33561633,166.5347919,786,239,"312210.22,2895248.82,319"
24.33561633,166.5347919,786,243,"312510.22,2894948.82,231"
25.64717875,171.0273734,479,239,"312210.22,2895248.82,319"
25.64717875,171.0273734,479,243,"312510.22,2894948.82,231"
25.64717875,171.0273734,479,138,"312210.22,2894948.82,243"
10.77032961,21.80140949,795,243,"312510.22,2894948.82,231"
10.77032961,21.80140949,795,138,"312210.22,2894948.82,243"
10.77032961,21.80140949,795,401,"312210.22,2894648.82,273"
12.73664878,83.99099404,486,243,"312510.22,2894948.82,231"
12.73664878,83.99099404,486,401,"312210.22,2894648.82,273"
12.73664878,83.99099404,486,402,"312510.22,2894648.82,235"
10.41899974,277.3523794,798,243,"312510.22,2894948.82,231"
10.41899974,277.3523794,798,402,"312510.22,2894648.82,235"
10.41899974,277.3523794,798,617,"312810.22,2894948.82,262"
14.44145268,161.1468412,789,402,"312510.22,2894648.82,235"
14.44145268,161.1468412,789,617,"312810.22,2894948.82,262"
14.44145268,161.1468412,789,623,"312810.22,2894648.82,221"
27.61843185,119.6591092,1239,617,"312810.22,2894948.82,262"
27.61843185,119.6591092,1239,623,"312810.22,2894648.82,221"
